nlu,id,start,stop,spkr,VAL,MET,DIV,DUD,TOP,ITEM,GDA,NDA,CONT,FRA,make_offer,ask_offer,accept,reject,ask_preference,share_preference,assistant_record,user_record,assistant_lamp,user_lamp,assistant_painting,user_painting,utt,context_str,dialogue_num
"""nlu1""","""seg061-0397""",445.18,446.89,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['No-answers']""","""[]""","""[]""","""[]""",0,0,0,1,0,0,0,0,0,0,0,0,"""no""","""Bob: i think that this is would be probably the fairest thing\nBob: for all of us or\nBob: you know\nBob: i mean you might as well take it or not take it""",61
"""nlu2""","""seg061-0397""",445.18,446.89,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'm i'm i'm i'm gonna take""","""Bob: i think that this is would be probably the fairest thing\nBob: for all of us or\nBob: you know\nBob: i mean you might as well take it or not take it\nAlice: no""",61
NaN,"""seg061-0401""",447.26,448.64,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""one other item""","""Bob: for all of us or\nBob: you know\nBob: i mean you might as well take it or not take it\nAlice: no i'm i'm i'm i'm gonna take""",61
"""nlu1""","""seg061-0405""",448.82,451.32,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['i-want-to-be-fair']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'm i'm i'm i'm gonna take one other item so it could be fair <f>""","""Bob: i mean you might as well take it or not take it\nAlice: no""",61
"""nlu2""","""seg061-0405""",448.82,451.32,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['lets-each-take-three-items']""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""obvious three and three uh is more fair""","""Bob: i mean you might as well take it or not take it\nAlice: no i'm i'm i'm i'm gonna take\nAlice: one other item\nAlice: so it could be fair <f>""",61
NaN,"""seg061-0409""",448.915,449.285,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Bob: you know\nBob: i mean you might as well take it or not take it\nAlice: no i'm i'm i'm i'm gonna take\nAlice: one other item\nAlice: so it could be fair <f> obvious three and three uh is more fair""",61
NaN,"""seg061-0413""",451.13,451.37,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Bob: i mean you might as well take it or not take it\nAlice: no i'm i'm i'm i'm gonna take\nAlice: one other item\nAlice: so it could be fair <f> obvious three and three uh is more fair\nBob: yeah""",61
NaN,"""seg061-0417""",451.74,451.95,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but""","""Bob: i mean you might as well take it or not take it\nAlice: no i'm i'm i'm i'm gonna take\nAlice: one other item\nAlice: so it could be fair <f> obvious three and three uh is more fair\nBob: yeah\nBob: right""",61
NaN,"""seg061-0421""",452.77,454.33,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but what item is that gonna be""","""Bob: i mean you might as well take it or not take it\nAlice: no i'm i'm i'm i'm gonna take\nAlice: one other item\nAlice: so it could be fair <f> obvious three and three uh is more fair\nBob: yeah\nBob: right""",61
NaN,"""seg061-0425""",455.6,456.64,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Non-verbal']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""<sigh>""","""Alice: no i'm i'm i'm i'm gonna take\nAlice: one other item\nAlice: so it could be fair <f> obvious three and three uh is more fair\nBob: yeah\nBob: right\nAlice: but\nAlice: what item is that gonna be""",61
NaN,"""seg061-0429""",457.65,458.34,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['accept-deal']""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""i think i'll just take it""","""Alice: one other item\nAlice: so it could be fair <f> obvious three and three uh is more fair\nBob: yeah\nBob: right\nAlice: but\nAlice: what item is that gonna be\nAlice: <sigh>""",61
NaN,"""seg061-0433""",459.38,459.72,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Action-directive', 'Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""push the button""","""Alice: so it could be fair <f> obvious three and three uh is more fair\nBob: right\nAlice: but\nAlice: what item is that gonna be\nAlice: <sigh>\nAlice: i think i'll just take it""",61
"""nlu1""","""seg061-0445""",460.01,460.8,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Backchannel-in-question-form', 'Yes-no-question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: so it could be fair <f> obvious three and three uh is more fair\nBob: right\nAlice: but\nAlice: what item is that gonna be\nAlice: <sigh>\nAlice: i think i'll just take it\nAlice: push the button""",61
"""nlu2""","""seg061-0445""",460.01,460.8,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Appreciation', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay cool""","""Alice: so it could be fair <f> obvious three and three uh is more fair\nBob: right\nAlice: but\nAlice: what item is that gonna be\nAlice: <sigh>\nAlice: i think i'll just take it\nAlice: push the button\nBob: yeah""",61
NaN,"""seg061-0449""",460.36,460.55,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: so it could be fair <f> obvious three and three uh is more fair\nBob: right\nAlice: but\nAlice: what item is that gonna be\nAlice: <sigh>\nAlice: i think i'll just take it\nAlice: push the button\nBob: yeah okay cool""",61
NaN,"""seg062-0009""",251.535,252.175,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so""",NaN,62
NaN,"""seg062-0013""",252.25,253.28,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so""","""Bob: so""",62
NaN,"""seg062-0017""",253.09,254.425,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Open-question']""","""[]""","""['what-do-you-like']""","""[]""",0,0,0,0,1,0,0,0,0,0,0,0,"""anything appealing to you here""","""Bob: so\nAlice: so""",62
NaN,"""seg062-0021""",254.9,258.37,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um well basically we all we both know that the uh""","""Bob: so\nAlice: so\nBob: anything appealing to you here""",62
NaN,"""seg062-0025""",259.07,260.73,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""the crates the albums are worth""","""Bob: so\nAlice: so\nBob: anything appealing to you here\nAlice: um well basically we all we both know that the uh""",62
NaN,"""seg062-0029""",261.16,261.6,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['records']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um well basically we all we both know that the uh the crates the albums are worth a lot""","""Bob: so\nAlice: so\nBob: anything appealing to you here""",62
NaN,"""seg062-0033""",262.37,267.07,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and this painting is worth nothing basically well it's the lowest value""","""Alice: um well basically we all we both know that the uh\nAlice: the crates the albums are worth\nAlice: a lot""",62
NaN,"""seg062-0037""",267.57,269.32,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so i'm willing to take""","""Alice: the crates the albums are worth\nAlice: a lot\nAlice: and this painting is worth nothing basically well it's the lowest value""",62
NaN,"""seg062-0041""",267.687,268.067,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: um well basically we all we both know that the uh\nAlice: the crates the albums are worth\nAlice: a lot\nAlice: and this painting is worth nothing basically well it's the lowest value\nAlice: so i'm willing to take""",62
NaN,"""seg062-0045""",269.73,270.61,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""a painting""","""Alice: the crates the albums are worth\nAlice: a lot\nAlice: and this painting is worth nothing basically well it's the lowest value\nAlice: so i'm willing to take\nBob: yeah""",62
NaN,"""seg062-0049""",271.78,273.13,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""a crate of records""","""Alice: and this painting is worth nothing basically well it's the lowest value\nAlice: so i'm willing to take\nBob: yeah\nAlice: a painting""",62
NaN,"""seg062-0053""",273.69,274.38,"""A""","""[]""","""[]""","""['R2 L1 P0']""","""['R1:2 L1:1 P1:0']""","""[]""","""[]""","""['Statement']""","""['offer-DIV']""","""[]""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""so i'm willing to take a painting a crate of records and one lamp""","""Alice: and this painting is worth nothing basically well it's the lowest value""",62
NaN,"""seg062-0057""",275.64,276.84,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so i can take this off""","""Alice: and this painting is worth nothing basically well it's the lowest value\nAlice: so i'm willing to take\nBob: yeah\nAlice: a painting\nAlice: a crate of records\nAlice: and one lamp""",62
NaN,"""seg062-0061""",278.16,280.09,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and have a crate of records""","""Alice: a painting\nAlice: a crate of records\nAlice: and one lamp\nAlice: so i can take this off""",62
NaN,"""seg062-0065""",281.55,281.99,"""A""","""[]""","""[]""","""['R2 L1 P0']""","""[]""","""[]""","""[]""","""['Statement']""","""['confirm-CONT']""","""['reference-to-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so i can take this off and have a crate of records and a lamp""","""Alice: a crate of records\nAlice: and one lamp""",62
"""nlu1""","""seg062-0069""",284.59,288.58,"""A""","""[]""","""[]""","""['P0']""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['reference-to-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so i'm willing to just take this off""","""Alice: and have a crate of records\nAlice: and a lamp""",62
"""nlu2""","""seg062-0069""",284.59,288.58,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""'cause it's worth basically nothing""","""Alice: and have a crate of records\nAlice: and a lamp\nAlice: so i'm willing to just take this off""",62
NaN,"""seg062-0073""",288.987,289.327,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""mhm""","""Alice: and have a crate of records\nAlice: and a lamp\nAlice: so i'm willing to just take this off 'cause it's worth basically nothing""",62
NaN,"""seg062-0077""",290.08,290.88,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so then i get""","""Alice: and a lamp\nAlice: so i'm willing to just take this off 'cause it's worth basically nothing\nBob: mhm""",62
NaN,"""seg062-0081""",291.097,292.147,"""B""","""[]""","""[]""","""['R1 L1 P1']""","""[]""","""[]""","""[]""","""['Statement']""","""['confirm-CONT']""","""['you-made-offer-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so then i get two crates and a lamp""","""Alice: so i'm willing to just take this off 'cause it's worth basically nothing\nBob: mhm""",62
NaN,"""seg062-0085""",292.35,292.7,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: so i'm willing to just take this off 'cause it's worth basically nothing\nBob: mhm\nBob: so then i get\nBob: two crates and a lamp""",62
NaN,"""seg062-0089""",294.302,294.522,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""['accept-deal']""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""okay""","""Alice: so i'm willing to just take this off 'cause it's worth basically nothing\nBob: mhm\nBob: so then i get\nBob: two crates and a lamp\nAlice: yeah""",62
NaN,"""seg062-0093""",295.23,296.39,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""that seems like it'll""","""Alice: so i'm willing to just take this off 'cause it's worth basically nothing\nBob: mhm\nBob: so then i get\nBob: two crates and a lamp\nAlice: yeah\nBob: okay""",62
NaN,"""seg062-0097""",296.9,297.92,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""'cause it's like""","""Alice: so i'm willing to just take this off 'cause it's worth basically nothing\nBob: mhm\nBob: so then i get\nBob: two crates and a lamp\nAlice: yeah\nBob: okay\nAlice: that seems like it'll""",62
NaN,"""seg062-0101""",298.89,299.97,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['records']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""'cause it's like this is the highest""","""Bob: so then i get\nBob: two crates and a lamp\nAlice: yeah\nBob: okay\nAlice: that seems like it'll""",62
NaN,"""seg062-0105""",301.47,305.58,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['records']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so what is uh basically what the paper was saying is like the highest value""","""Alice: that seems like it'll\nAlice: 'cause it's like\nAlice: this is the highest""",62
NaN,"""seg062-0109""",306.31,308.65,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and people do like records old records""","""Alice: this is the highest\nAlice: so what is uh basically what the paper was saying is like the highest value""",62
NaN,"""seg062-0113""",309.52,309.99,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and people do like records old records they do""","""Alice: so what is uh basically what the paper was saying is like the highest value""",62
NaN,"""seg062-0117""",309.69,310.02,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""mhm""","""Alice: so what is uh basically what the paper was saying is like the highest value\nAlice: and people do like records old records\nAlice: they do""",62
