uuid,scenario,agents_info,scenario_uuid,agents,outcome,events
E_0eaf89bcfa2446c8,"{""attributes"": [], ""uuid"": ""FB_b420aa55339b4c2c"", ""kbs"": [[{""Count"": 2, ""Name"": ""book"", ""Value"": 2}, {""Count"": 4, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 2, ""Name"": ""book"", ""Value"": 0}, {""Count"": 4, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_b420aa55339b4c2c,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 2, ""hat"": 1, ""ball"": 0}, {""book"": 0, ""hat"": 3, ""ball"": 1}], ""reward"": {""0"": 5, ""1"": 8}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""i would like the ball and books . you ca have the hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""i really would like the ball too ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""what would you like with the ball ?"", ""metadata"": {""intent"": ""inquire"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""the hats and the ball ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""message"", ""data"": ""i neef at least 2 hats"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 5, ""action"": ""message"", ""data"": ""if i don't get all the hats half of my bald headed family will get sunburn and without the abll we would have nothing to do ."", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 6, ""action"": ""message"", ""data"": ""without the hats i have 4 points . no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 7, ""action"": ""message"", ""data"": ""i could maybe give you one hat and keep the baby in the shade ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 8, ""action"": ""select"", ""data"": {""book"": 2, ""hat"": 1, ""ball"": 0}, ""metadata"": {""intent"": ""select""}}]"
E_f302e1deb921409a,"{""attributes"": [], ""uuid"": ""FB_03cf0b0f3b60476a"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 10}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 0}]]}",{},FB_03cf0b0f3b60476a,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 2, ""ball"": 2}, {""book"": 1, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 8, ""1"": 10}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""book is straight up the only thing that has value for me , i would like it and nothing else ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""ok , that works for me . you get the book and i get everything else ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""deal ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""select"", ""data"": {""book"": 0, ""hat"": 2, ""ball"": 2}, ""metadata"": {""intent"": ""select""}}]"
E_3eab1eea108049dd,"{""attributes"": [], ""uuid"": ""FB_c2cb73e269c94e04"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 10}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 0}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_c2cb73e269c94e04,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 1, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 2, ""ball"": 2}], ""reward"": {""0"": 10, ""1"": 8}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""book is straight up the only thing that has value for me , i would like it and nothing else ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""ok , that works for me . you get the book and i get everything else ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""deal ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_b6615f426a244a6c,"{""attributes"": [], ""uuid"": ""FB_56dc0a72adc648c3"", ""kbs"": [[{""Count"": 2, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 2, ""Name"": ""book"", ""Value"": 1}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 4}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 0}]]}",{},FB_56dc0a72adc648c3,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 1, ""ball"": 3}, {""book"": 2, ""hat"": 1, ""ball"": 0}], ""reward"": {""0"": 8, ""1"": 6}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""i will take the hats and 1 book , you can have the rest"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""sorry , need the 3 balls and one hat , you can have the rest"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""can you get by with just 2 balls ?"", ""metadata"": {""intent"": ""inquire"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""no , sorry"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""message"", ""data"": ""ok , deal for you having 3 balls and 1 hat"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 5, ""action"": ""select"", ""data"": {""book"": 0, ""hat"": 1, ""ball"": 3}, ""metadata"": {""intent"": ""select""}}]"
E_f68b5ef4be1d4d5f,"{""attributes"": [], ""uuid"": ""FB_5b5872cf7a8e4621"", ""kbs"": [[{""Count"": 2, ""Name"": ""book"", ""Value"": 1}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 4}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 0}], [{""Count"": 2, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_5b5872cf7a8e4621,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 2, ""hat"": 1, ""ball"": 0}, {""book"": 0, ""hat"": 1, ""ball"": 3}], ""reward"": {""0"": 6, ""1"": 8}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""i will take the hats and 1 book , you can have the rest"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""sorry , need the 3 balls and one hat , you can have the rest"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""can you get by with just 2 balls ?"", ""metadata"": {""intent"": ""inquire"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""no , sorry"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""message"", ""data"": ""ok , deal for you having 3 balls and 1 hat"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 5, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_f49648579b184c2c,"{""attributes"": [], ""uuid"": ""FB_98639c0103634f8c"", ""kbs"": [[{""Count"": 4, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 4, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 0}]]}",{},FB_98639c0103634f8c,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""you keep the ball and i get the rest"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""thanks but i want the books and the ball"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""one book and one hat and one ball for you , fair"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""not fair for me sorry . no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""message"", ""data"": ""i take books and you keep the rest"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 5, ""action"": ""message"", ""data"": ""nope sorry . i need the ball and books or no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 6, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 7, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 8, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 9, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}]"
E_f74cb85335f04b53,"{""attributes"": [], ""uuid"": ""FB_17fd437877fe491b"", ""kbs"": [[{""Count"": 4, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 0}], [{""Count"": 4, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_17fd437877fe491b,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""you keep the ball and i get the rest"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""thanks but i want the books and the ball"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""one book and one hat and one ball for you , fair"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""not fair for me sorry . no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""message"", ""data"": ""i take books and you keep the rest"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 5, ""action"": ""message"", ""data"": ""nope sorry . i need the ball and books or no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 6, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 7, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 8, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 9, ""action"": ""message"", ""data"": ""no deal"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}]"
E_7906f53858744089,"{""attributes"": [], ""uuid"": ""FB_f117c9fcd7e846b8"", ""kbs"": [[{""Count"": 4, ""Name"": ""book"", ""Value"": 1}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 4}], [{""Count"": 4, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 7}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 3}]]}",{},FB_f117c9fcd7e846b8,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 2, ""hat"": 0, ""ball"": 1}, {""book"": 2, ""hat"": 1, ""ball"": 0}], ""reward"": {""0"": 6, ""1"": 7}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""i need the hat and the ball you can have the books"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""i need the ball for the deal ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""then i need the hat and at least 3 books"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""ball and two books is perfectly fair"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""message"", ""data"": ""deal"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 5, ""action"": ""select"", ""data"": {""book"": 2, ""hat"": 0, ""ball"": 1}, ""metadata"": {""intent"": ""select""}}]"
E_61924ef057e142e3,"{""attributes"": [], ""uuid"": ""FB_0172cfcfeeb54978"", ""kbs"": [[{""Count"": 4, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 7}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 3}], [{""Count"": 4, ""Name"": ""book"", ""Value"": 1}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 4}]]}",{},FB_0172cfcfeeb54978,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 2, ""hat"": 1, ""ball"": 0}, {""book"": 2, ""hat"": 0, ""ball"": 1}], ""reward"": {""0"": 7, ""1"": 6}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""i need the hat and the ball you can have the books"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""i need the ball for the deal ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""then i need the hat and at least 3 books"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""ball and two books is perfectly fair"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""message"", ""data"": ""deal"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 5, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_3ab57b8e7e7240e0,"{""attributes"": [], ""uuid"": ""FB_2016dcac740c443f"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 3}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 4}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_2016dcac740c443f,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 2, ""ball"": 1}, {""book"": 3, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 10, ""1"": 6}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""can i have the books ? i really like books ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""yes i will take the rest , ok ?"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""sure"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""select"", ""data"": {""book"": 0, ""hat"": 2, ""ball"": 1}, ""metadata"": {""intent"": ""select""}}]"
E_1d2e68967ed1436e,"{""attributes"": [], ""uuid"": ""FB_8657fa9ca81841c9"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 2}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 3}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 4}]]}",{},FB_8657fa9ca81841c9,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 3, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 2, ""ball"": 1}], ""reward"": {""0"": 6, ""1"": 10}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""can i have the books ? i really like books ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""yes i will take the rest , ok ?"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""sure"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_37d071c994234ecd,"{""attributes"": [], ""uuid"": ""FB_41e88574a1424c7b"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 1}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 7}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 0}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 4}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 3}]]}",{},FB_41e88574a1424c7b,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""can i get 2 hats ?"", ""metadata"": {""intent"": ""inquire"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""no . there's only one hat . i would like the hat and you can have everything else ."", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""you can have the 3 books , but not the hat or ball"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""no i want the hat"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""message"", ""data"": ""not giving that one up"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 5, ""action"": ""message"", ""data"": ""me neither ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 6, ""action"": ""message"", ""data"": ""how about the balls ?"", ""metadata"": {""intent"": ""inquire"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 7, ""action"": ""message"", ""data"": ""you can have the balls . i'd like the hat and 1 book ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 8, ""action"": ""message"", ""data"": ""ok , so i get 2 balls and you get the hat and the book"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 9, ""action"": ""message"", ""data"": ""deal ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 10, ""action"": ""message"", ""data"": ""deal agreed button isn't working on my end"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}]"
